# BLASTP 2.17.0+
# Query: BolO_8g45670.1
# Database: cauliflower_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 12 hits found
BolO_8g45670.1	BroT22.C08g39200.1	94.454	595	17	6	2	591	1	584	0.0	1131
BolO_8g45670.1	BroT22.C03g46310.1	29.723	397	187	13	203	589	176	490	9.51e-32	129
BolO_8g45670.1	BroT22.C01g37020.1	28.967	397	167	14	203	587	218	511	4.85e-29	121
BolO_8g45670.1	BroT22.C01g37020.1	35.065	77	43	3	6	79	5	77	0.040	37.4
BolO_8g45670.1	BroT22.C05g34960.1	34.010	197	86	6	203	397	222	376	4.70e-22	100
BolO_8g45670.1	BroT22.C05g34960.1	72.414	29	8	0	559	587	503	531	1.41e-05	48.1
BolO_8g45670.1	BroT22.C06g26580.1	28.333	60	32	2	412	462	8	65	0.41	32.0
BolO_8g45670.1	BroT22.C08g46340.1	37.037	27	17	0	237	263	52	78	5.6	30.4
BolO_8g45670.1	BroT22.C04g33970.1	43.750	32	18	0	486	517	151	182	5.9	30.0
BolO_8g45670.1	BroT22.C09g05740.1	32.727	55	34	1	114	168	61	112	6.3	29.3
BolO_8g45670.1	BroT22.C02g54530.1	28.571	35	25	0	237	271	13	47	6.3	29.3
BolO_8g45670.1	BroT22.C07g19980.1	32.353	34	23	0	238	271	14	47	6.8	29.3
# BLASTP 2.17.0+
# Query: BroT10.C08g39290.1
# Database: cauliflower_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 12 hits found
BroT10.C08g39290.1	BroT22.C08g39200.1	94.454	595	17	6	2	591	1	584	0.0	1131
BroT10.C08g39290.1	BroT22.C03g46310.1	29.723	397	187	13	203	589	176	490	9.51e-32	129
BroT10.C08g39290.1	BroT22.C01g37020.1	28.967	397	167	14	203	587	218	511	4.85e-29	121
BroT10.C08g39290.1	BroT22.C01g37020.1	35.065	77	43	3	6	79	5	77	0.040	37.4
BroT10.C08g39290.1	BroT22.C05g34960.1	34.010	197	86	6	203	397	222	376	4.70e-22	100
BroT10.C08g39290.1	BroT22.C05g34960.1	72.414	29	8	0	559	587	503	531	1.41e-05	48.1
BroT10.C08g39290.1	BroT22.C06g26580.1	28.333	60	32	2	412	462	8	65	0.41	32.0
BroT10.C08g39290.1	BroT22.C08g46340.1	37.037	27	17	0	237	263	52	78	5.6	30.4
BroT10.C08g39290.1	BroT22.C04g33970.1	43.750	32	18	0	486	517	151	182	5.9	30.0
BroT10.C08g39290.1	BroT22.C09g05740.1	32.727	55	34	1	114	168	61	112	6.3	29.3
BroT10.C08g39290.1	BroT22.C02g54530.1	28.571	35	25	0	237	271	13	47	6.3	29.3
BroT10.C08g39290.1	BroT22.C07g19980.1	32.353	34	23	0	238	271	14	47	6.8	29.3
# BLASTP 2.17.0+
# Query: BroT07.C04g45770.1
# Database: cauliflower_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 12 hits found
BroT07.C04g45770.1	BroT22.C08g39200.1	58.748	623	152	27	1	559	1	582	0.0	539
BroT07.C04g45770.1	BroT22.C03g46310.1	29.534	386	188	13	187	560	178	491	5.49e-28	117
BroT07.C04g45770.1	BroT22.C01g37020.1	25.041	615	297	23	5	560	5	514	8.71e-28	117
BroT07.C04g45770.1	BroT22.C05g34960.1	27.561	410	213	17	5	368	5	376	2.26e-21	98.2
BroT07.C04g45770.1	BroT22.C05g34960.1	68.750	32	10	0	529	560	503	534	7.33e-06	48.9
BroT07.C04g45770.1	BroT22.C04g17030.1	46.875	32	17	0	39	70	9	40	3.3	31.2
BroT07.C04g45770.1	BroT22.C02g54570.1	38.182	55	32	2	316	370	121	173	3.6	30.4
BroT07.C04g45770.1	BroT22.C07g19980.1	32.353	34	23	0	218	251	14	47	5.3	29.6
BroT07.C04g45770.1	BroT22.C02g54530.1	28.571	35	25	0	217	251	13	47	5.4	29.3
BroT07.C04g45770.1	BroT22.C08g46340.1	33.333	27	18	0	217	243	52	78	7.0	30.0
BroT07.C04g45770.1	BroT22.C09g47580.1	44.186	43	23	1	263	305	268	309	8.7	29.3
BroT07.C04g45770.1	BroT22.C02g29590.1	38.596	57	33	1	114	168	3381	3437	8.9	29.6
# BLASTP 2.17.0+
# Query: BroT19.C08g40660.1
# Database: cauliflower_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 12 hits found
BroT19.C08g40660.1	BroT22.C08g39200.1	94.454	595	17	6	2	591	1	584	0.0	1131
BroT19.C08g40660.1	BroT22.C03g46310.1	29.723	397	187	13	203	589	176	490	9.51e-32	129
BroT19.C08g40660.1	BroT22.C01g37020.1	28.967	397	167	14	203	587	218	511	4.85e-29	121
BroT19.C08g40660.1	BroT22.C01g37020.1	35.065	77	43	3	6	79	5	77	0.040	37.4
BroT19.C08g40660.1	BroT22.C05g34960.1	34.010	197	86	6	203	397	222	376	4.70e-22	100
BroT19.C08g40660.1	BroT22.C05g34960.1	72.414	29	8	0	559	587	503	531	1.41e-05	48.1
BroT19.C08g40660.1	BroT22.C06g26580.1	28.333	60	32	2	412	462	8	65	0.41	32.0
BroT19.C08g40660.1	BroT22.C08g46340.1	37.037	27	17	0	237	263	52	78	5.6	30.4
BroT19.C08g40660.1	BroT22.C04g33970.1	43.750	32	18	0	486	517	151	182	5.9	30.0
BroT19.C08g40660.1	BroT22.C09g05740.1	32.727	55	34	1	114	168	61	112	6.3	29.3
BroT19.C08g40660.1	BroT22.C02g54530.1	28.571	35	25	0	237	271	13	47	6.3	29.3
BroT19.C08g40660.1	BroT22.C07g19980.1	32.353	34	23	0	238	271	14	47	6.8	29.3
# BLASTP 2.17.0+
# Query: BroT19.C04g45990.1
# Database: cauliflower_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 12 hits found
BroT19.C04g45990.1	BroT22.C08g39200.1	58.748	623	152	27	1	559	1	582	0.0	539
BroT19.C04g45990.1	BroT22.C03g46310.1	29.534	386	188	13	187	560	178	491	5.49e-28	117
BroT19.C04g45990.1	BroT22.C01g37020.1	25.041	615	297	23	5	560	5	514	8.71e-28	117
BroT19.C04g45990.1	BroT22.C05g34960.1	27.561	410	213	17	5	368	5	376	2.26e-21	98.2
BroT19.C04g45990.1	BroT22.C05g34960.1	68.750	32	10	0	529	560	503	534	7.33e-06	48.9
BroT19.C04g45990.1	BroT22.C04g17030.1	46.875	32	17	0	39	70	9	40	3.3	31.2
BroT19.C04g45990.1	BroT22.C02g54570.1	38.182	55	32	2	316	370	121	173	3.6	30.4
BroT19.C04g45990.1	BroT22.C07g19980.1	32.353	34	23	0	218	251	14	47	5.3	29.6
BroT19.C04g45990.1	BroT22.C02g54530.1	28.571	35	25	0	217	251	13	47	5.4	29.3
BroT19.C04g45990.1	BroT22.C08g46340.1	33.333	27	18	0	217	243	52	78	7.0	30.0
BroT19.C04g45990.1	BroT22.C09g47580.1	44.186	43	23	1	263	305	268	309	8.7	29.3
BroT19.C04g45990.1	BroT22.C02g29590.1	38.596	57	33	1	114	168	3381	3437	8.9	29.6
# BLASTP 2.17.0+
# Query: rna-XM_013781351.1
# Database: cauliflower_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 12 hits found
rna-XM_013781351.1	BroT22.C08g39200.1	58.748	623	152	27	1	559	1	582	0.0	539
rna-XM_013781351.1	BroT22.C03g46310.1	29.534	386	188	13	187	560	178	491	5.49e-28	117
rna-XM_013781351.1	BroT22.C01g37020.1	25.041	615	297	23	5	560	5	514	8.71e-28	117
rna-XM_013781351.1	BroT22.C05g34960.1	27.561	410	213	17	5	368	5	376	2.26e-21	98.2
rna-XM_013781351.1	BroT22.C05g34960.1	68.750	32	10	0	529	560	503	534	7.33e-06	48.9
rna-XM_013781351.1	BroT22.C04g17030.1	46.875	32	17	0	39	70	9	40	3.3	31.2
rna-XM_013781351.1	BroT22.C02g54570.1	38.182	55	32	2	316	370	121	173	3.6	30.4
rna-XM_013781351.1	BroT22.C07g19980.1	32.353	34	23	0	218	251	14	47	5.3	29.6
rna-XM_013781351.1	BroT22.C02g54530.1	28.571	35	25	0	217	251	13	47	5.4	29.3
rna-XM_013781351.1	BroT22.C08g46340.1	33.333	27	18	0	217	243	52	78	7.0	30.0
rna-XM_013781351.1	BroT22.C09g47580.1	44.186	43	23	1	263	305	268	309	8.7	29.3
rna-XM_013781351.1	BroT22.C02g29590.1	38.596	57	33	1	114	168	3381	3437	8.9	29.6
# BLASTP 2.17.0+
# Query: BroT13.C04g45650.1
# Database: cauliflower_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 18 hits found
BroT13.C04g45650.1	BroT22.C08g39200.1	59.247	611	149	27	1	540	1	582	0.0	528
BroT13.C04g45650.1	BroT22.C03g46310.1	29.016	386	190	13	166	540	178	490	6.27e-28	117
BroT13.C04g45650.1	BroT22.C03g46310.1	40.000	25	15	0	5	29	5	29	5.7	30.0
BroT13.C04g45650.1	BroT22.C01g37020.1	27.532	385	174	12	166	538	220	511	1.57e-24	107
BroT13.C04g45650.1	BroT22.C01g37020.1	30.667	75	44	3	5	77	5	73	0.036	37.0
BroT13.C04g45650.1	BroT22.C05g34960.1	27.561	410	194	15	5	349	5	376	1.71e-22	101
BroT13.C04g45650.1	BroT22.C05g34960.1	72.414	29	8	0	510	538	503	531	1.33e-05	48.1
BroT13.C04g45650.1	BroT22.C04g17030.1	46.875	32	17	0	39	70	9	40	3.1	31.2
BroT13.C04g45650.1	BroT22.C02g54570.1	38.182	55	32	2	297	351	121	173	3.6	30.4
BroT13.C04g45650.1	BroT22.C07g20060.1	31.884	69	34	2	309	377	129	184	4.5	30.0
BroT13.C04g45650.1	BroT22.C07g19980.1	32.353	34	23	0	199	232	14	47	4.5	29.6
BroT13.C04g45650.1	BroT22.C02g54530.1	28.571	35	25	0	198	232	13	47	5.0	29.6
BroT13.C04g45650.1	BroT22.C09g44490.1	36.364	44	28	0	150	193	460	503	6.0	30.0
BroT13.C04g45650.1	BroT22.C08g46340.1	33.333	27	18	0	198	224	52	78	6.6	30.0
BroT13.C04g45650.1	BroT22.C09g24260.1	30.986	71	35	3	363	427	656	718	7.3	29.6
BroT13.C04g45650.1	BroT22.C09g47580.1	44.186	43	23	1	244	286	268	309	7.9	29.6
BroT13.C04g45650.1	BroT22.C03g20420.1	29.577	71	42	3	83	148	1	68	8.6	29.3
BroT13.C04g45650.1	BroT22.C06g03180.1	30.986	71	35	3	363	427	697	759	9.7	29.3
# BLASTP 2.17.0+
# Query: BroT22.C08g39200.1
# Database: cauliflower_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 19 hits found
BroT22.C08g39200.1	BroT22.C08g39200.1	100.000	584	0	0	1	584	1	584	0.0	1212
BroT22.C08g39200.1	BroT22.C03g46310.1	28.283	396	193	12	197	582	176	490	2.50e-32	130
BroT22.C08g39200.1	BroT22.C05g34960.1	29.280	403	173	13	197	580	222	531	1.49e-28	120
BroT22.C08g39200.1	BroT22.C05g34960.1	27.556	450	215	18	5	406	5	391	3.60e-22	100
BroT22.C08g39200.1	BroT22.C01g37020.1	28.321	399	166	14	197	580	218	511	6.12e-28	118
BroT22.C08g39200.1	BroT22.C01g37020.1	35.366	82	45	4	5	83	5	81	0.041	37.0
BroT22.C08g39200.1	BroT22.C01g09140.1	25.862	116	67	4	428	535	96	200	1.4	32.0
BroT22.C08g39200.1	BroT22.C04g33970.1	42.424	33	19	0	481	513	150	182	3.1	30.8
BroT22.C08g39200.1	BroT22.C08g46340.1	37.037	27	17	0	231	257	52	78	4.7	30.4
BroT22.C08g39200.1	BroT22.C02g54530.1	28.571	35	25	0	231	265	13	47	4.9	29.6
BroT22.C08g39200.1	BroT22.C07g19980.1	32.353	34	23	0	232	265	14	47	5.1	29.6
BroT22.C08g39200.1	BroT22.C07g39960.1	37.778	45	27	1	470	513	139	183	6.9	29.6
BroT22.C08g39200.1	BroT22.C09g27200.1	22.807	114	80	3	249	360	41	148	7.7	29.6
BroT22.C08g39200.1	BroT22.C07g39950.1	37.778	45	27	1	470	513	139	183	8.3	29.3
BroT22.C08g39200.1	BroT22.C07g39940.1	37.778	45	27	1	470	513	139	183	8.3	29.3
BroT22.C08g39200.1	BroT22.C06g26580.1	28.333	60	32	2	410	460	8	65	8.6	28.1
BroT22.C08g39200.1	BroT22.C03g50550.1	25.000	164	91	7	128	288	4	138	8.6	29.3
BroT22.C08g39200.1	BroT22.C07g39970.1	34.091	44	29	0	470	513	137	180	9.2	29.3
BroT22.C08g39200.1	BroT22.C09g27790.1	35.556	45	25	1	358	398	306	350	9.4	29.3
# BLASTP 2.17.0+
# Query: BroT17.C08g42200.1
# Database: cauliflower_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 15 hits found
BroT17.C08g42200.1	BroT22.C08g39200.1	97.109	588	9	3	1	584	1	584	0.0	1167
BroT17.C08g42200.1	BroT22.C03g46310.1	29.082	392	194	11	198	582	176	490	1.05e-32	131
BroT17.C08g42200.1	BroT22.C01g37020.1	28.000	400	165	14	198	580	218	511	1.09e-28	120
BroT17.C08g42200.1	BroT22.C01g37020.1	35.065	77	43	3	5	78	5	77	0.035	37.4
BroT17.C08g42200.1	BroT22.C05g34960.1	29.262	393	185	11	198	580	222	531	2.05e-28	119
BroT17.C08g42200.1	BroT22.C06g10100.1	26.667	165	82	7	98	243	15	159	0.97	32.7
BroT17.C08g42200.1	BroT22.C06g26580.1	28.333	60	32	2	407	457	8	65	1.8	30.0
BroT17.C08g42200.1	BroT22.C01g09140.1	24.370	119	68	4	425	535	96	200	3.2	30.8
